,date_time,latitude,longitude,swvht1
7391,2021-10-20 12:00:00,-25.5034,-42.726,1.86
7392,2021-10-20 13:00:00,-25.5029,-42.7263,1.95
7393,2021-10-20 14:00:00,-25.5026,-42.7266,2.09
7394,2021-10-20 15:00:00,-25.5025,-42.7267,1.89
7395,2021-10-20 16:00:00,-25.5023,-42.727,1.92
7396,2021-10-20 17:00:00,-25.5021,-42.7273,1.82
7397,2021-10-20 18:00:00,-25.502,-42.7276,1.89
7398,2021-10-20 19:00:00,-25.5023,-42.7276,1.9
7399,2021-10-20 20:00:00,-25.5024,-42.7277,1.92
7400,2021-10-20 21:00:00,-25.502,-42.7278,1.89
7401,2021-10-20 22:00:00,-25.5018,-42.7279,1.83
7402,2021-10-20 23:00:00,-25.5015,-42.7276,2.05
7403,2021-10-21 00:00:00,-25.5012,-42.7279,1.75
7404,2021-10-21 01:00:00,-25.501,-42.7287,1.79
7405,2021-10-21 02:00:00,-25.5013,-42.7285,1.86
7406,2021-10-21 03:00:00,-25.502,-42.7277,1.88
7407,2021-10-21 04:00:00,-25.503,-42.7269,1.72
7408,2021-10-21 05:00:00,-25.5041,-42.7264,1.89
7409,2021-10-21 06:00:00,-25.5053,-42.7258,1.94
7410,2021-10-21 07:00:00,-25.5062,-42.7252,1.8
7411,2021-10-21 08:00:00,-25.5067,-42.7247,1.83
7412,2021-10-21 09:00:00,-25.5067,-42.7244,1.99
7413,2021-10-21 10:00:00,-25.5062,-42.7245,2.12
7414,2021-10-21 12:00:00,-25.5049,-42.7251,1.92
7415,2021-10-21 13:00:00,-25.5046,-42.7253,2.16
7416,2021-10-21 14:00:00,-25.5048,-42.7253,2.06
7417,2021-10-21 15:00:00,-25.5053,-42.7252,2.01
7418,2021-10-21 16:00:00,-25.5058,-42.7248,2.16
7419,2021-10-21 17:00:00,-25.5062,-42.7246,2.07
7420,2021-10-21 18:00:00,-25.5068,-42.7244,2.04
7421,2021-10-21 19:00:00,-25.5068,-42.7245,1.87
7422,2021-10-21 20:00:00,-25.5066,-42.7245,1.81
7423,2021-10-21 21:00:00,-25.5063,-42.7245,1.85
7424,2021-10-21 22:00:00,-25.5059,-42.7245,1.91
7425,2021-10-21 23:00:00,-25.5052,-42.7248,1.81
7426,2021-10-22 00:00:00,-25.5044,-42.7251,2.03
7427,2021-10-22 01:00:00,-25.5041,-42.7253,1.74
7428,2021-10-22 02:00:00,-25.504,-42.7254,1.8
7429,2021-10-22 03:00:00,-25.5044,-42.7252,1.87
7430,2021-10-22 04:00:00,-25.5049,-42.725,1.65
7431,2021-10-22 05:00:00,-25.5055,-42.7247,1.7
7432,2021-10-22 06:00:00,-25.506,-42.7245,1.64
7433,2021-10-22 07:00:00,-25.5068,-42.7244,1.7
7434,2021-10-22 09:00:00,-25.5077,-42.7241,1.63
7435,2021-10-22 10:00:00,-25.5073,-42.7241,1.41
7436,2021-10-22 11:00:00,-25.5067,-42.7242,1.5
7437,2021-10-22 12:00:00,-25.5061,-42.7244,1.63
7438,2021-10-22 13:00:00,-25.5056,-42.7245,1.52
7439,2021-10-22 14:00:00,-25.5054,-42.7247,1.39
7440,2021-10-22 15:00:00,-25.5055,-42.7247,1.45
7441,2021-10-22 16:00:00,-25.5057,-42.7245,1.53
7442,2021-10-22 17:00:00,-25.506,-42.7244,1.52
7443,2021-10-22 18:00:00,-25.506,-42.7244,1.46
7444,2021-10-22 19:00:00,-25.5056,-42.7245,1.62
7445,2021-10-22 20:00:00,-25.505,-42.7247,1.56
7446,2021-10-22 21:00:00,-25.5041,-42.7251,1.54
7447,2021-10-22 22:00:00,-25.5033,-42.7256,1.46
7448,2021-10-22 23:00:00,-25.5024,-42.7262,1.38
7449,2021-10-23 00:00:00,-25.5016,-42.7269,1.53
7450,2021-10-23 01:00:00,-25.5011,-42.7274,1.33
7451,2021-10-23 02:00:00,-25.5009,-42.7275,1.46
7452,2021-10-23 03:00:00,-25.501,-42.7275,1.45
7453,2021-10-23 04:00:00,-25.5013,-42.7272,1.35
7454,2021-10-23 05:00:00,-25.502,-42.7267,1.56
7455,2021-10-23 06:00:00,-25.5027,-42.7263,1.5
7456,2021-10-23 07:00:00,-25.5036,-42.7257,1.48
7457,2021-10-23 08:00:00,-25.5043,-42.7252,1.42
7458,2021-10-23 09:00:00,-25.5048,-42.7249,1.43
7459,2021-10-23 10:00:00,-25.5053,-42.7247,1.34
7460,2021-10-23 11:00:00,-25.5056,-42.7247,1.5
7461,2021-10-23 12:00:00,-25.5057,-42.7246,1.53
7462,2021-10-23 13:00:00,-25.5058,-42.7246,1.57
7463,2021-10-23 14:00:00,-25.5058,-42.7246,1.62
7464,2021-10-23 15:00:00,-25.5057,-42.7246,1.73
7465,2021-10-23 16:00:00,-25.506,-42.7245,1.94
7466,2021-10-23 17:00:00,-25.5067,-42.7244,1.98
7467,2021-10-23 18:00:00,-25.5076,-42.7243,2.09
7468,2021-10-23 19:00:00,-25.5083,-42.7241,2.17
7469,2021-10-23 20:00:00,-25.5088,-42.7241,2.27
7470,2021-10-23 21:00:00,-25.5086,-42.724,2.81
7471,2021-10-23 22:00:00,-25.5083,-42.724,2.89
7472,2021-10-23 23:00:00,-25.508,-42.724,3.25
7473,2021-10-24 00:00:00,-25.5073,-42.7242,3.29
7474,2021-10-24 01:00:00,-25.5068,-42.7242,3.57
7475,2021-10-24 02:00:00,-25.5067,-42.7243,3.46
7476,2021-10-24 03:00:00,-25.507,-42.7242,3.69
7477,2021-10-24 04:00:00,-25.5076,-42.7241,3.8
7478,2021-10-24 05:00:00,-25.5085,-42.7241,3.85
7479,2021-10-24 06:00:00,-25.5096,-42.7241,3.52
7480,2021-10-24 07:00:00,-25.5103,-42.7241,3.61
7481,2021-10-24 08:00:00,-25.511,-42.7242,3.71
7482,2021-10-24 09:00:00,-25.5113,-42.7243,2.92
7483,2021-10-24 10:00:00,-25.5109,-42.7241,2.97
7484,2021-10-24 11:00:00,-25.5101,-42.724,2.53
7485,2021-10-24 12:00:00,-25.5092,-42.7239,2.39
7486,2021-10-24 13:00:00,-25.5088,-42.7238,2.55
7487,2021-10-24 15:00:00,-25.5077,-42.7238,2.0
7488,2021-10-24 16:00:00,-25.507,-42.7239,1.98
7489,2021-10-24 17:00:00,-25.5068,-42.7239,1.88
7490,2021-10-24 18:00:00,-25.5142,-42.7276,1.76
7491,2021-10-24 19:00:00,-25.5245,-42.732,1.55
7492,2021-10-24 20:00:00,-25.5347,-42.736,1.35
7493,2021-10-24 21:00:00,-25.5289,-42.729,1.97
7494,2021-10-24 22:00:00,-25.519,-42.7187,1.96
7495,2021-10-24 23:00:00,-25.5101,-42.7097,2.15
7496,2021-10-25 00:00:00,-25.5009,-42.7035,1.96
7497,2021-10-25 01:00:00,-25.4921,-42.6995,1.82
7498,2021-10-25 02:00:00,-25.4842,-42.6971,1.92
7499,2021-10-25 03:00:00,-25.4782,-42.6969,1.93
7500,2021-10-25 04:00:00,-25.475,-42.6971,1.94
7501,2021-10-25 05:00:00,-25.4742,-42.6965,1.9
7502,2021-10-25 06:00:00,-25.4757,-42.6962,2.16
7503,2021-10-25 07:00:00,-25.4793,-42.695,2.04
7504,2021-10-25 08:00:00,-25.4857,-42.6922,2.07
7505,2021-10-25 09:00:00,-25.4925,-42.6875,2.19
7506,2021-10-25 10:00:00,-25.4998,-42.6799,2.14
7507,2021-10-25 11:00:00,-25.5069,-42.671,2.0
7508,2021-10-25 12:00:00,-25.5133,-42.662,2.09
7509,2021-10-25 13:00:00,-25.5195,-42.6515,1.89
7510,2021-10-25 14:00:00,-25.5243,-42.6397,2.04
7511,2021-10-25 15:00:00,-25.5284,-42.6274,1.91
7512,2021-10-25 16:00:00,-25.5322,-42.6159,2.05
7513,2021-10-25 17:00:00,-25.5364,-42.6041,2.11
7514,2021-10-25 18:00:00,-25.5408,-42.5925,2.11
7515,2021-10-25 19:00:00,-25.5429,-42.5793,2.0
7516,2021-10-25 20:00:00,-25.5438,-42.5667,1.88
7517,2021-10-25 21:00:00,-25.5423,-42.5551,2.05
7518,2021-10-25 22:00:00,-25.5384,-42.5441,1.98
7519,2021-10-25 23:00:00,-25.5333,-42.5334,2.09
7520,2021-10-26 00:00:00,-25.5266,-42.5236,1.95
7521,2021-10-26 01:00:00,-25.519,-42.5154,1.96
7522,2021-10-26 02:00:00,-25.5104,-42.5083,2.01
7523,2021-10-26 03:00:00,-25.5014,-42.5031,2.06
7524,2021-10-26 04:00:00,-25.4924,-42.4998,1.88
7525,2021-10-26 05:00:00,-25.4842,-42.4989,1.93
7526,2021-10-26 07:00:00,-25.4738,-42.5031,1.76
7527,2021-10-26 08:00:00,-25.4722,-42.5061,1.95
7528,2021-10-26 09:00:00,-25.4721,-42.5083,1.87
7529,2021-10-26 10:00:00,-25.4731,-42.5098,1.85
7530,2021-10-26 11:00:00,-25.4754,-42.5097,1.7
7531,2021-10-26 12:00:00,-25.4786,-42.5089,1.66
7532,2021-10-26 13:00:00,-25.4818,-42.5077,1.82
7533,2021-10-26 14:00:00,-25.4854,-42.5055,1.64
7534,2021-10-26 15:00:00,-25.4891,-42.5022,1.66
7535,2021-10-26 17:00:00,-25.4972,-42.4948,1.58
7536,2021-10-26 18:00:00,-25.5016,-42.4897,1.62
7537,2021-10-26 19:00:00,-25.5051,-42.4823,1.54
7538,2021-10-26 21:00:00,-25.5119,-42.4688,1.54
7539,2021-10-26 22:00:00,-25.5137,-42.4615,1.43
7540,2021-10-26 23:00:00,-25.5131,-42.4532,1.46
7541,2021-10-27 00:00:00,-25.5105,-42.4448,1.52
7542,2021-10-27 01:00:00,-25.5059,-42.4369,1.4
7543,2021-10-27 02:00:00,-25.5001,-42.4295,1.46
7544,2021-10-27 03:00:00,-25.4944,-42.4239,1.38
7545,2021-10-27 04:00:00,-25.4884,-42.42,1.28
7546,2021-10-27 05:00:00,-25.4828,-42.4166,1.37
7547,2021-10-27 06:00:00,-25.4769,-42.4141,1.32
7548,2021-10-27 07:00:00,-25.4724,-42.4129,1.34
7549,2021-10-27 08:00:00,-25.4679,-42.413,1.33
7550,2021-10-27 09:00:00,-25.4649,-42.4142,1.39
7551,2021-10-27 10:00:00,-25.463,-42.4162,1.49
7552,2021-10-27 11:00:00,-25.4621,-42.4185,1.42
7553,2021-10-27 12:00:00,-25.4614,-42.4213,1.4
7554,2021-10-27 13:00:00,-25.4618,-42.4241,1.42
7555,2021-10-27 14:00:00,-25.4628,-42.4261,1.36
7556,2021-10-27 15:00:00,-25.4646,-42.4269,1.33
7557,2021-10-27 16:00:00,-25.4676,-42.4269,1.48
7558,2021-10-27 17:00:00,-25.4718,-42.4243,1.39
7559,2021-10-27 18:00:00,-25.4763,-42.4205,1.31
7560,2021-10-27 19:00:00,-25.4819,-42.4155,1.38
7561,2021-10-27 20:00:00,-25.4884,-42.4081,1.25
7562,2021-10-27 22:00:00,-25.4987,-42.3877,1.29
7563,2021-10-27 23:00:00,-25.5024,-42.3754,1.28
7564,2021-10-28 00:00:00,-25.5057,-42.3626,1.14
7565,2021-10-28 01:00:00,-25.5085,-42.3497,1.21
7566,2021-10-28 02:00:00,-25.5103,-42.3354,1.18
7567,2021-10-28 03:00:00,-25.5102,-42.3213,1.16
7568,2021-10-28 04:00:00,-25.5089,-42.3076,1.24
7569,2021-10-28 05:00:00,-25.5066,-42.2948,1.21
7570,2021-10-28 06:00:00,-25.5039,-42.2842,1.3
7571,2021-10-28 07:00:00,-25.5007,-42.2737,1.18
7572,2021-10-28 08:00:00,-25.4954,-42.2649,1.32
7573,2021-10-28 09:00:00,-25.49,-42.2571,1.35
7574,2021-10-28 10:00:00,-25.4848,-42.2507,1.34
7575,2021-10-28 11:00:00,-25.4797,-42.2453,1.35
7576,2021-10-28 12:00:00,-25.4757,-42.2414,1.45
7577,2021-10-28 13:00:00,-25.4734,-42.2388,1.49
7578,2021-10-28 14:00:00,-25.4721,-42.2364,1.36
7579,2021-10-28 15:00:00,-25.4716,-42.2341,1.48
7580,2021-10-28 16:00:00,-25.4729,-42.2325,1.63
7581,2021-10-28 17:00:00,-25.4757,-42.2305,1.68
7582,2021-10-28 18:00:00,-25.4792,-42.2268,1.56
7583,2021-10-28 19:00:00,-25.483,-42.2225,1.69
7584,2021-10-28 20:00:00,-25.4879,-42.2174,1.74
7585,2021-10-28 21:00:00,-25.493,-42.21,1.76
7586,2021-10-28 22:00:00,-25.4985,-42.2016,1.73
7587,2021-10-28 23:00:00,-25.5039,-42.1923,1.92
7588,2021-10-29 00:00:00,-25.5087,-42.1828,1.84
7589,2021-10-29 01:00:00,-25.5135,-42.1732,2.36
7590,2021-10-29 02:00:00,-25.5181,-42.1624,2.13
7591,2021-10-29 03:00:00,-25.5217,-42.151,1.86
7592,2021-10-29 04:00:00,-25.5225,-42.1402,1.88
7593,2021-10-29 05:00:00,-25.5216,-42.1291,1.92
7594,2021-10-29 06:00:00,-25.5205,-42.1169,2.38
7595,2021-10-29 07:00:00,-25.5179,-42.1043,1.95
7596,2021-10-29 08:00:00,-25.5159,-42.0919,2.39
7597,2021-10-29 09:00:00,-25.5149,-42.0827,2.19
7598,2021-10-29 10:00:00,-25.513,-42.0749,2.15
7599,2021-10-29 11:00:00,-25.5092,-42.0691,2.09
7600,2021-10-29 13:00:00,-25.5039,-42.0628,2.13
7601,2021-10-29 14:00:00,-25.5043,-42.061,2.38
7602,2021-10-29 15:00:00,-25.5071,-42.0587,2.41
7603,2021-10-29 16:00:00,-25.5102,-42.0558,2.33
7604,2021-10-29 17:00:00,-25.5117,-42.0553,2.23
7605,2021-10-29 18:00:00,-25.5128,-42.0551,2.61
7606,2021-10-29 19:00:00,-25.5134,-42.057,2.26
7607,2021-10-29 20:00:00,-25.5134,-42.0583,1.96
7608,2021-10-29 21:00:00,-25.5134,-42.0596,2.25
7609,2021-10-29 22:00:00,-25.5147,-42.0607,2.18
7610,2021-10-29 23:00:00,-25.518,-42.0609,2.28
7611,2021-10-30 00:00:00,-25.5222,-42.0594,2.16
7612,2021-10-30 01:00:00,-25.5263,-42.0573,2.24
7613,2021-10-30 02:00:00,-25.5318,-42.0539,2.13
7614,2021-10-30 03:00:00,-25.5368,-42.0491,2.05
7615,2021-10-30 04:00:00,-25.5404,-42.0441,2.03
7616,2021-10-30 05:00:00,-25.5419,-42.0385,2.06
7617,2021-10-30 06:00:00,-25.5418,-42.0337,1.98
7618,2021-10-30 07:00:00,-25.5403,-42.0287,2.02
7619,2021-10-30 08:00:00,-25.5388,-42.0236,2.16
7620,2021-10-30 09:00:00,-25.5369,-42.0186,2.05
7621,2021-10-30 11:00:00,-25.5315,-42.0113,2.0
7622,2021-10-30 12:00:00,-25.5279,-42.0092,2.19
7623,2021-10-30 13:00:00,-25.5243,-42.009,2.2
7624,2021-10-30 14:00:00,-25.5219,-42.0098,2.3
7625,2021-10-30 15:00:00,-25.5195,-42.0124,2.29
7626,2021-10-30 17:00:00,-25.5177,-42.0193,2.67
7627,2021-10-30 18:00:00,-25.517,-42.0233,2.7
7628,2021-10-30 19:00:00,-25.5159,-42.0285,2.67
7629,2021-10-30 20:00:00,-25.5144,-42.0348,2.57
7630,2021-10-30 21:00:00,-25.5131,-42.0415,2.56
7631,2021-10-30 22:00:00,-25.5131,-42.049,2.52
7632,2021-10-30 23:00:00,-25.5146,-42.0556,2.66
7633,2021-10-31 00:00:00,-25.5176,-42.0618,2.52
7634,2021-10-31 01:00:00,-25.5222,-42.0659,2.33
7635,2021-10-31 02:00:00,-25.5276,-42.0681,2.31
7636,2021-10-31 03:00:00,-25.5331,-42.0691,2.52
7637,2021-10-31 04:00:00,-25.5379,-42.0692,2.35
7638,2021-10-31 05:00:00,-25.5418,-42.0683,2.35
7639,2021-10-31 06:00:00,-25.544,-42.0667,2.25
7640,2021-10-31 07:00:00,-25.5443,-42.0656,2.17
7641,2021-10-31 08:00:00,-25.5425,-42.0655,2.42
7642,2021-10-31 10:00:00,-25.5387,-42.0652,2.55
7643,2021-10-31 11:00:00,-25.5373,-42.0662,2.54
7644,2021-10-31 12:00:00,-25.5359,-42.0685,2.38
7645,2021-10-31 13:00:00,-25.5337,-42.0714,2.66
7646,2021-10-31 14:00:00,-25.5311,-42.0761,2.7
7647,2021-10-31 15:00:00,-25.5278,-42.082,2.51
7648,2021-10-31 16:00:00,-25.5238,-42.0894,2.87
7649,2021-10-31 17:00:00,-25.5204,-42.0989,2.73
7650,2021-10-31 18:00:00,-25.5175,-42.1092,2.45
7651,2021-10-31 19:00:00,-25.5154,-42.1203,2.52
7652,2021-10-31 20:00:00,-25.5138,-42.1313,2.69
7653,2021-10-31 21:00:00,-25.5134,-42.1423,2.84
7654,2021-10-31 22:00:00,-25.5133,-42.1529,2.4
7655,2021-10-31 23:00:00,-25.5138,-42.1628,2.59
7656,2021-11-01 00:00:00,-25.5144,-42.1711,2.61
7657,2021-11-01 01:00:00,-25.5159,-42.1782,2.47
7658,2021-11-01 02:00:00,-25.5185,-42.1845,2.45
7659,2021-11-01 03:00:00,-25.5229,-42.1896,2.6
7660,2021-11-01 04:00:00,-25.5265,-42.1948,2.34
7661,2021-11-01 05:00:00,-25.5291,-42.1985,2.54
7662,2021-11-01 06:00:00,-25.5326,-42.2005,2.18
7663,2021-11-01 07:00:00,-25.5359,-42.1997,2.64
7664,2021-11-01 08:00:00,-25.5378,-42.1979,2.22
7665,2021-11-01 09:00:00,-25.5387,-42.1946,2.43
7666,2021-11-01 10:00:00,-25.5389,-42.1909,2.44
7667,2021-11-01 11:00:00,-25.5391,-42.1875,2.53
7668,2021-11-01 12:00:00,-25.5377,-42.1838,2.33
7669,2021-11-01 13:00:00,-25.537,-42.1809,2.38
7670,2021-11-01 14:00:00,-25.5353,-42.1784,2.51
7671,2021-11-01 15:00:00,-25.5335,-42.1764,2.42
7672,2021-11-01 16:00:00,-25.5311,-42.1754,2.3
7673,2021-11-01 17:00:00,-25.5272,-42.1743,2.53
7674,2021-11-01 18:00:00,-25.5221,-42.1754,2.44
7675,2021-11-01 19:00:00,-25.5168,-42.1782,2.39
7676,2021-11-01 20:00:00,-25.5127,-42.1825,2.47
7677,2021-11-01 21:00:00,-25.5091,-42.1872,2.43
7678,2021-11-01 22:00:00,-25.5065,-42.1892,2.34
7679,2021-11-01 23:00:00,-25.5046,-42.1924,2.81
7680,2021-11-02 00:00:00,-25.5024,-42.1943,2.51
7681,2021-11-02 01:00:00,-25.4988,-42.1965,2.89
7682,2021-11-02 02:00:00,-25.4934,-42.1993,2.6
7683,2021-11-02 03:00:00,-25.4865,-42.204,2.76
7684,2021-11-02 04:00:00,-25.4796,-42.2093,2.91
7685,2021-11-02 05:00:00,-25.4735,-42.2159,2.84
7686,2021-11-02 06:00:00,-25.4683,-42.2218,2.95
7687,2021-11-02 07:00:00,-25.4642,-42.2267,3.01
7688,2021-11-02 08:00:00,-25.4587,-42.2313,3.38
7689,2021-11-02 09:00:00,-25.451,-42.2359,3.22
7690,2021-11-02 10:00:00,-25.4449,-42.241,3.1
7691,2021-11-02 11:00:00,-25.4403,-42.2453,3.12
7692,2021-11-02 12:00:00,-25.4378,-42.2499,3.4
7693,2021-11-02 13:00:00,-25.4359,-42.2539,3.08
7694,2021-11-02 14:00:00,-25.434,-42.2575,3.09
7695,2021-11-02 15:00:00,-25.431,-42.2599,2.92
7696,2021-11-02 16:00:00,-25.4261,-42.262,3.53
7697,2021-11-02 17:00:00,-25.421,-42.2627,2.74
7698,2021-11-02 18:00:00,-25.4161,-42.2627,2.59
7699,2021-11-02 19:00:00,-25.4114,-42.2623,2.85
7700,2021-11-02 20:00:00,-25.406,-42.2617,2.78
7701,2021-11-02 21:00:00,-25.4,-42.2612,2.67
7702,2021-11-02 22:00:00,-25.3937,-42.2605,2.7
7703,2021-11-02 23:00:00,-25.387,-42.2603,2.67
7704,2021-11-03 00:00:00,-25.3798,-42.2603,2.33
7705,2021-11-03 01:00:00,-25.3721,-42.2603,2.6
7706,2021-11-03 02:00:00,-25.3641,-42.2593,2.61
7707,2021-11-03 03:00:00,-25.3538,-42.2575,2.33
7708,2021-11-03 04:00:00,-25.3432,-42.2555,2.61
7709,2021-11-03 05:00:00,-25.3335,-42.2544,2.9
7710,2021-11-03 06:00:00,-25.3237,-42.2531,2.59
7711,2021-11-03 07:00:00,-25.314,-42.2523,2.61
7712,2021-11-03 08:00:00,-25.3041,-42.2527,2.46
7713,2021-11-03 09:00:00,-25.2936,-42.2546,2.43
7714,2021-11-03 10:00:00,-25.2833,-42.2584,2.88
7715,2021-11-03 11:00:00,-25.2743,-42.2627,2.82
7716,2021-11-03 12:00:00,-25.2657,-42.268,2.68
7717,2021-11-03 13:00:00,-25.2575,-42.2751,2.29
7718,2021-11-03 14:00:00,-25.2501,-42.2846,2.56
7719,2021-11-03 15:00:00,-25.2442,-42.2957,2.15
7720,2021-11-03 17:00:00,-25.2374,-42.319,2.07
7721,2021-11-03 18:00:00,-25.2351,-42.3289,2.14
7722,2021-11-03 19:00:00,-25.2337,-42.3364,1.95
7723,2021-11-03 20:00:00,-25.2335,-42.3422,2.16
7724,2021-11-03 21:00:00,-25.2346,-42.3468,2.02
7725,2021-11-03 22:00:00,-25.2362,-42.3502,2.06
7726,2021-11-03 23:00:00,-25.2383,-42.3519,2.19
7727,2021-11-04 00:00:00,-25.2402,-42.3518,2.12
7728,2021-11-04 01:00:00,-25.2424,-42.3511,2.08
7729,2021-11-04 02:00:00,-25.2444,-42.3491,2.13
7730,2021-11-04 03:00:00,-25.2444,-42.3466,2.04
7731,2021-11-04 04:00:00,-25.2432,-42.3441,2.04
7732,2021-11-04 05:00:00,-25.2415,-42.3414,1.95
7733,2021-11-04 06:00:00,-25.2388,-42.3386,2.03
7734,2021-11-04 07:00:00,-25.2343,-42.3344,1.98
7735,2021-11-04 08:00:00,-25.2282,-42.3298,2.01
7736,2021-11-04 09:00:00,-25.2208,-42.3258,1.8
7737,2021-11-04 10:00:00,-25.2113,-42.3232,1.87
7738,2021-11-04 11:00:00,-25.2008,-42.3224,2.1
7739,2021-11-04 13:00:00,-25.1786,-42.3272,1.85
7740,2021-11-04 14:00:00,-25.1671,-42.3342,1.94
7741,2021-11-04 15:00:00,-25.1566,-42.343,1.99
7742,2021-11-04 16:00:00,-25.1469,-42.3525,2.05
7743,2021-11-04 17:00:00,-25.1387,-42.3638,1.94
7744,2021-11-04 18:00:00,-25.1318,-42.3768,1.96
7745,2021-11-04 19:00:00,-25.1265,-42.3913,2.0
7746,2021-11-04 20:00:00,-25.1226,-42.4063,2.02
7747,2021-11-04 21:00:00,-25.1199,-42.4218,1.91
7748,2021-11-04 22:00:00,-25.1187,-42.4369,1.81
7749,2021-11-04 23:00:00,-25.1191,-42.4512,2.11
7750,2021-11-05 00:00:00,-25.1212,-42.4644,2.01
7751,2021-11-05 01:00:00,-25.1247,-42.4757,1.89
7752,2021-11-05 02:00:00,-25.1301,-42.4844,2.2
7753,2021-11-05 03:00:00,-25.1365,-42.4901,2.01
7754,2021-11-05 04:00:00,-25.1429,-42.4937,2.05
7755,2021-11-05 05:00:00,-25.149,-42.4965,2.17
7756,2021-11-05 06:00:00,-25.1543,-42.4986,1.78
7757,2021-11-05 07:00:00,-25.1587,-42.4992,2.09
7758,2021-11-05 08:00:00,-25.1611,-42.4989,2.12
7759,2021-11-05 09:00:00,-25.1614,-42.4986,2.11
7760,2021-11-05 10:00:00,-25.1597,-42.4973,2.05
7761,2021-11-05 11:00:00,-25.1565,-42.4945,1.95
7762,2021-11-05 12:00:00,-25.1515,-42.4921,2.01
7763,2021-11-05 13:00:00,-25.1447,-42.4907,1.92
7764,2021-11-05 14:00:00,-25.1375,-42.4905,2.03
7765,2021-11-05 15:00:00,-25.1311,-42.4922,1.84
7766,2021-11-05 16:00:00,-25.1244,-42.4954,1.93
7767,2021-11-05 17:00:00,-25.1167,-42.4999,1.77
7768,2021-11-05 18:00:00,-25.1092,-42.5073,1.91
7769,2021-11-05 19:00:00,-25.1013,-42.516,1.84
7770,2021-11-05 20:00:00,-25.0935,-42.5264,1.78
7771,2021-11-05 21:00:00,-25.0864,-42.5379,2.03
7772,2021-11-05 22:00:00,-25.0799,-42.5512,1.84
7773,2021-11-05 23:00:00,-25.0755,-42.5647,1.83
7774,2021-11-06 00:00:00,-25.0735,-42.5774,1.93
7775,2021-11-06 01:00:00,-25.074,-42.5893,1.83
7776,2021-11-06 02:00:00,-25.076,-42.5998,1.64
7777,2021-11-06 03:00:00,-25.0791,-42.6099,1.57
7778,2021-11-06 04:00:00,-25.0816,-42.6195,1.61
7779,2021-11-06 05:00:00,-25.0838,-42.6283,1.44
7780,2021-11-06 06:00:00,-25.0847,-42.6354,1.58
7781,2021-11-06 07:00:00,-25.0844,-42.6423,1.7
7782,2021-11-06 08:00:00,-25.0827,-42.6494,1.53
7783,2021-11-06 09:00:00,-25.0802,-42.6575,1.52
7784,2021-11-06 10:00:00,-25.0777,-42.6673,1.44
7785,2021-11-06 11:00:00,-25.0753,-42.678,1.44
7786,2021-11-06 12:00:00,-25.073,-42.6891,1.37
7787,2021-11-06 13:00:00,-25.0715,-42.6987,1.43
7788,2021-11-06 14:00:00,-25.0705,-42.7082,1.32
7789,2021-11-06 15:00:00,-25.0713,-42.7174,1.28
7790,2021-11-06 16:00:00,-25.073,-42.7262,1.36
7791,2021-11-06 17:00:00,-25.0754,-42.7357,1.29
7792,2021-11-06 18:00:00,-25.0778,-42.7453,1.42
7793,2021-11-06 19:00:00,-25.0801,-42.7544,1.36
7794,2021-11-06 20:00:00,-25.0815,-42.763,1.44
7795,2021-11-06 21:00:00,-25.0816,-42.7722,1.3
7796,2021-11-06 22:00:00,-25.0808,-42.7821,1.34
7797,2021-11-06 23:00:00,-25.0804,-42.7919,1.38
7798,2021-11-07 00:00:00,-25.0812,-42.8015,1.47
7799,2021-11-07 01:00:00,-25.0835,-42.8106,1.32
7800,2021-11-07 02:00:00,-25.0873,-42.8193,1.35
7801,2021-11-07 03:00:00,-25.0913,-42.8274,1.32
7802,2021-11-07 04:00:00,-25.0948,-42.8361,1.29
7803,2021-11-07 05:00:00,-25.0984,-42.8457,1.25
7804,2021-11-07 06:00:00,-25.1017,-42.856,1.41
7805,2021-11-07 07:00:00,-25.1053,-42.8666,1.2
7806,2021-11-07 08:00:00,-25.1082,-42.877,1.15
7807,2021-11-07 09:00:00,-25.1117,-42.8869,1.28
7808,2021-11-07 10:00:00,-25.1156,-42.8961,1.22
7809,2021-11-07 11:00:00,-25.1175,-42.904,1.09
7810,2021-11-07 12:00:00,-25.1185,-42.9102,1.2
7811,2021-11-07 13:00:00,-25.1192,-42.9167,1.24
7812,2021-11-07 14:00:00,-25.1205,-42.9244,1.16
7813,2021-11-07 15:00:00,-25.1231,-42.9313,1.2
7814,2021-11-07 16:00:00,-25.1267,-42.9392,1.15
7815,2021-11-07 17:00:00,-25.1312,-42.9465,1.21
7816,2021-11-07 18:00:00,-25.1357,-42.9537,1.3
7817,2021-11-07 19:00:00,-25.1412,-42.9615,1.32
7818,2021-11-07 20:00:00,-25.1485,-42.9687,1.66
7819,2021-11-07 21:00:00,-25.1539,-42.9753,2.12
7820,2021-11-07 22:00:00,-25.1594,-42.9831,2.32
7821,2021-11-07 23:00:00,-25.163,-42.991,1.96
7822,2021-11-08 00:00:00,-25.1661,-42.999,2.63
7823,2021-11-08 01:00:00,-25.1677,-43.0073,2.54
7824,2021-11-08 02:00:00,-25.1693,-43.0158,2.57
7825,2021-11-08 03:00:00,-25.1714,-43.0238,2.37
7826,2021-11-08 04:00:00,-25.1739,-43.0316,3.22
7827,2021-11-08 05:00:00,-25.1759,-43.0405,3.0
7828,2021-11-08 06:00:00,-25.1775,-43.05,3.38
7829,2021-11-08 07:00:00,-25.1795,-43.0605,3.46
